,Peak Frequency,Lower Frequency Bound,Upper Frequency Bound,Frequency Span,Peak Time,Event Onset Time,Event Offset Time,Event Duration,Peak Power,Normalized Peak Power,Trial,Recording Time,Reaction Time,Reach Time,Grip Time,layout,position
888,11,9,13,4,1.0385192596298147,0.8554277138569284,1.1795897948974485,0.3241620972,2318.4355485930546,4.1335418096946395,182,3610.5264333333334,0.5154666666667254,0.3886333333330185,0.5480999999999767,4,4
889,12,10,40,30,1.1125562781390694,0.7673836918459229,1.2716358179089544,0.5042521512,2166.2668733913665,3.6565459689074737,182,3610.5264333333334,0.5154666666667254,0.3886333333330185,0.5480999999999767,4,4
890,6,5,7,2,1.1935967983991995,0.9754877438719359,1.4587293646823412,0.4832416449,2700.64870202756,5.870112575404095,183,3623.0655666666667,0.48070000000006985,0.2489666666665471,0.5962666666669065,2,2
891,2,1,3,2,0.8704352176088044,0.22011005502751374,1.4487243621810904,1.2286143684,1792.4127837685903,4.061137466894572,184,3635.3014,0.5162000000000262,0.3289333333336799,0.7509000000000015,3,1
892,4,3,8,5,1.0035017508754376,0.6063031515757878,1.311655827913957,0.7053527114999999,4780.782727708524,9.23933540716312,184,3635.3014,0.5162000000000262,0.3289333333336799,0.7509000000000015,3,1
893,5,3,8,5,0.5792896448224112,0.3651825912956478,0.7803901950975487,0.4152076245,2715.0246530376694,5.713769238272889,184,3635.3014,0.5162000000000262,0.3289333333336799,0.7509000000000015,3,1
894,6,3,8,5,0.641320660330165,0.48624312156078037,1.2756378189094546,0.7893947366999999,2642.3615214346,5.743419936140533,184,3635.3014,0.5162000000000262,0.3289333333336799,0.7509000000000015,3,1
895,3,2,4,2,1.0615307653826913,0.6273136568284141,1.441720860430215,0.8144072442,2477.486280476764,4.704822526528127,185,3661.7123,0.5287666666663426,0.28023333333339906,0.7525000000000546,4,2
896,5,4,7,3,1.1815907953976987,0.9384692346173086,1.4037018509254626,0.4652326395,2623.326893504367,5.520791308200053,185,3661.7123,0.5287666666663426,0.28023333333339906,0.7525000000000546,4,2
897,9,7,11,4,1.9119559779889943,1.729864932466233,2.0,0.36618310979999996,2338.94810617631,4.485016204877581,185,3661.7123,0.5287666666663426,0.28023333333339906,0.7525000000000546,4,2
898,10,8,13,5,0.32716358179089544,0.176088044022011,0.43121560780390195,0.25512757649999995,1775.5187027661932,3.217339100477134,185,3661.7123,0.5287666666663426,0.28023333333339906,0.7525000000000546,4,2
899,5,4,11,7,1.634817408704352,1.3566783391695847,1.8679339669834916,0.5112556533,1527.86529374833,3.2153924296328875,186,3674.2745666666665,0.5476000000003296,0.652599999999893,0.5524333333332834,2,2
900,8,6,10,4,0.6313156578289144,0.45722861430715356,0.7763881940970485,0.31915959569999997,2810.452015533975,5.5935729997820465,186,3674.2745666666665,0.5476000000003296,0.652599999999893,0.5524333333332834,2,2
901,8,7,10,3,1.6568284142071035,1.4957478739369683,1.8719359679839918,0.3761881128,3533.9370656809733,7.033507366168772,186,3674.2745666666665,0.5476000000003296,0.652599999999893,0.5524333333332834,2,2
902,9,7,11,4,1.7178589294647322,1.4937468734367183,1.8919459729864931,0.39819911939999997,3429.862763067359,6.5768838702502315,186,3674.2745666666665,0.5476000000003296,0.652599999999893,0.5524333333332834,2,2
903,4,2,6,4,1.1975987993996997,0.9734867433716857,1.4077038519259628,0.43421713019999997,1848.7279288612924,3.572849548744621,187,3683.994366666667,0.4225333333333765,0.3878999999997177,0.5495333333333292,2,4
904,6,3,9,6,1.9469734867433715,1.795897948974487,2.0,0.3041520912,6051.231649404906,13.152918028615375,187,3683.994366666667,0.4225333333333765,0.3878999999997177,0.5495333333333292,2,4
905,7,4,9,5,0.7243621810905452,0.5832916458229114,0.9264632316158078,0.3431716029,1686.6689235902263,3.487015144601763,187,3683.994366666667,0.4225333333333765,0.3878999999997177,0.5495333333333292,2,4
906,11,2,27,25,1.9509754877438719,1.8369184592296146,2.0,0.23011506899999998,1800.1592317135296,3.2095062780206485,187,3683.994366666667,0.4225333333333765,0.3878999999997177,0.5495333333333292,2,4
907,3,2,5,3,1.343671835917959,1.0155077538769384,1.6888444222111054,0.6733367019,2705.286805146226,5.137422718289255,188,3696.7426666666665,0.4543666666668287,0.420333333333474,0.6583000000000538,1,4
908,9,7,13,6,1.3546773386693345,1.2226113056528263,1.4767383691845921,0.25412707619999997,7817.848139286175,14.991001937743492,188,3696.7426666666665,0.4543666666668287,0.420333333333474,0.6583000000000538,1,4
909,10,7,12,5,1.8779389694847421,1.776888444222111,1.9959979989994996,0.21910956569999998,2042.385102152415,3.700915927919825,188,3696.7426666666665,0.4543666666668287,0.420333333333474,0.6583000000000538,1,4
910,12,10,14,4,0.9084542271135567,0.7873936968484242,1.0535267633816907,0.2661330798,2885.192666550966,4.8700553675929115,188,3696.7426666666665,0.4543666666668287,0.420333333333474,0.6583000000000538,1,4
911,2,1,3,2,1.4297148574287142,0.9454727363681841,1.9419709854927463,0.9964982988,2911.278806988451,6.596194552227291,189,3709.436366666667,0.421100000000024,0.5617666666666992,0.5792666666666264,3,2
912,3,2,5,3,0.9804902451225612,0.6113056528264131,1.2836418209104552,0.6723362016,3883.8240188495165,7.375501078229113,189,3709.436366666667,0.421100000000024,0.5617666666666992,0.5792666666666264,3,2
913,4,1,6,5,1.183591795897949,0.9524762381190595,1.441720860430215,0.48924464669999995,4158.923070770923,8.037530122574543,189,3709.436366666667,0.421100000000024,0.5617666666666992,0.5792666666666264,3,2
914,7,5,9,4,1.8089044522261128,1.631815907953977,1.9779889944972484,0.3461731038,4745.874753562002,9.811609681423407,189,3709.436366666667,0.421100000000024,0.5617666666666992,0.5792666666666264,3,2
915,11,9,14,5,0.336168084042021,0.12706353176588292,0.4472236118059029,0.32016009599999995,2466.8639053507686,4.398174923509085,189,3709.436366666667,0.421100000000024,0.5617666666666992,0.5792666666666264,3,2
