,Peak Frequency,Lower Frequency Bound,Upper Frequency Bound,Frequency Span,Peak Time,Event Onset Time,Event Offset Time,Event Duration,Peak Power,Normalized Peak Power,Trial,Recording Time,Reaction Time,Reach Time,Grip Time,layout,position
64,18,15,23,8,0.7413706853426713,0.6443221610805402,0.9334667333666833,0.2891445867,4248.591349228942,5.030085240113015,7,214.7837,0.4937666666666587,0.46726666666666006,0.41686666666666383,3,4
65,19,16,24,8,0.720360180090045,0.6473236618309154,0.7953976988494247,0.1480740444,4195.686400020076,4.785932381418411,7,214.7837,0.4937666666666587,0.46726666666666006,0.41686666666666383,3,4
66,26,21,32,11,1.7038519259629814,1.6548274137068533,1.7488744372186091,0.0940470282,3358.6224068252304,4.1934054971771975,7,214.7837,0.4937666666666587,0.46726666666666006,0.41686666666666383,3,4
67,27,21,33,12,1.696848424212106,1.6478239119559779,1.7408704352176088,0.0930465279,3340.0807063514485,4.178555821075145,7,214.7837,0.4937666666666587,0.46726666666666006,0.41686666666666383,3,4
68,28,23,33,10,1.1245622811405702,1.0645322661330665,1.1635817908954476,0.09904952969999999,3739.711476493857,4.643391118039189,7,214.7837,0.4937666666666587,0.46726666666666006,0.41686666666666383,3,4
69,29,24,35,11,0.08604302151075537,0.04102051025512756,0.12406203101550775,0.0830415249,15265.639982021772,18.84813692576417,7,214.7837,0.4937666666666587,0.46726666666666006,0.41686666666666383,3,4
70,29,22,35,13,1.1315657828914456,1.0535267633816907,1.1705852926463232,0.11705853509999999,3697.98127742377,4.565812998857614,7,214.7837,0.4937666666666587,0.46726666666666006,0.41686666666666383,3,4
71,19,16,38,22,1.696848424212106,1.5597798899449724,1.7698849424712355,0.21010506299999998,2956.2816825476243,3.37216914806385,8,238.99546666666666,0.4055333333333522,0.3438333333333219,0.7193666666666729,2,4
72,21,17,25,8,0.19009504752376186,0.13706853426713356,0.24612306153076535,0.1090545327,3305.1999982733987,3.904155907744626,8,238.99546666666666,0.4055333333333522,0.3438333333333219,0.7193666666666729,2,4
73,28,24,33,9,1.2066033016508253,1.1275637818909454,1.3846923461730865,0.2571285771,3037.6281365959653,3.7716534010799125,8,238.99546666666666,0.4055333333333522,0.3438333333333219,0.7193666666666729,2,4
74,28,20,33,13,1.3316658329164581,1.2856428214107052,1.3726863431715857,0.08704352609999999,5121.628273271962,6.359240113439399,8,238.99546666666666,0.4055333333333522,0.3438333333333219,0.7193666666666729,2,4
75,19,16,23,7,0.3001500750375187,0.2161080540270135,0.38219109554777386,0.1660830498,6495.116245849396,7.408844274428775,9,250.96006666666668,0.5545333333333247,0.3273333333333426,0.7506999999999948,2,1
